         95439220 function calls (94349687 primitive calls) in 465.619 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
4959/4949    0.007    0.000    0.011    0.000 group.py:3012(connect)
    28446    0.007    0.000    0.063    0.000 _methods.py:39(_amax)
     1600    0.007    0.000    0.012    0.000 total_loads.py:62(compute)
       80    0.007    0.000    0.010    0.000 load_transfer.py:154(compute_partials)
    28446    0.007    0.000    0.050    0.000 _methods.py:43(_amin)
    87626    0.007    0.000    0.007    0.000 {method 'group' of 're.Match' objects}
    28345    0.007    0.000    0.007    0.000 {built-in method math.prod}
     2962    0.007    0.000    0.008    0.000 twodim_base.py:158(eye)
     9176    0.007    0.000    0.007    0.000 explicitcomponent.py:77(_get_partials_varlists)
   3987/1    0.007    0.000    0.735    0.735 system.py:2219(_setup_solvers)
    11440    0.007    0.000    0.011    0.000 _sputils.py:22(upcast)
      734    0.007    0.000    0.008    0.000 group.py:2214(<listcomp>)
      960    0.007    0.000    0.097    0.000 _compressed.py:1238(_binopt)
        2    0.006    0.003    0.011    0.005 driver.py:531(<listcomp>)
       80    0.006    0.000    0.069    0.001 fem.py:54(setup)
     1600    0.006    0.000    0.116    0.000 linsolve.py:318(splu)
     8059    0.006    0.000    0.026    0.000 <frozen _collections_abc>:771(get)
       80    0.006    0.000    0.057    0.001 load_transfer.py:31(setup)
       80    0.006    0.000    0.121    0.002 geometry.py:43(setup)
       80    0.006    0.000    0.013    0.000 lift_coeff_2D.py:92(compute_partials)
     1142    0.006    0.000    0.007    0.000 arraysetops.py:323(_unique1d)
     2835    0.006    0.000    0.006    0.000 system.py:2404(<dictcomp>)
     8055    0.006    0.000    0.036    0.000 general_utils.py:886(env_truthy)
     8871    0.006    0.000    0.006    0.000 _sputils.py:109(getdtype)
     4800    0.006    0.000    0.035    0.000 utils.py:8(unit)
    14315    0.006    0.000    0.014    0.000 jacobian.py:68(_get_abs_key)
    28345    0.005    0.000    0.012    0.000 array_utils.py:18(shape_to_len)
    14767    0.005    0.000    0.005    0.000 options_dictionary.py:70(__init__)
        2    0.005    0.003    0.022    0.011 recording_manager.py:163(_get_all_viewer_data_recorders)
    10000    0.005    0.000    0.010    0.000 jacobian.py:116(__getitem__)
     1600    0.005    0.000    0.011    0.000 panel_forces_surf.py:67(compute)
     8854    0.005    0.000    0.012    0.000 _sputils.py:135(getdata)
     3011    0.005    0.000    0.352    0.000 explicitcomponent.py:28(__init__)
        2    0.005    0.003    0.005    0.003 {built-in method _pickle.load}
     2259    0.005    0.000    3.363    0.001 explicitcomponent.py:496(_linearize)
   7974/2    0.005    0.000    0.005    0.003 system.py:2763(_setup_solver_print)
    22816    0.005    0.000    0.005    0.000 _sputils.py:93(to_native)
     2902    0.005    0.000    0.364    0.000 _base.py:510(_mul_dispatch)
       80    0.005    0.000    0.033    0.000 vortex_mesh.py:35(setup)
     1632    0.005    0.000    0.005    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
    816/1    0.005    0.000    0.326    0.326 group.py:3467(_setup_partials)
    21749    0.005    0.000    0.007    0.000 _base.py:1301(isspmatrix)
    43202    0.005    0.000    0.005    0.000 numeric.py:1464(_cross_dispatcher)
     3171    0.005    0.000    0.028    0.000 component.py:108(_declare_options)
        1    0.005    0.005    0.047    0.047 group.py:1489(_resolve_src_indices)
    24490    0.005    0.000    0.005    0.000 system.py:2715(_static_mode)
     1600    0.005    0.000    0.580    0.000 nonlinear_block_gs.py:209(_run_apply)
    25008    0.005    0.000    0.005    0.000 solver.py:223(_recording_iter)
     4364    0.004    0.000    0.133    0.000 explicitcomponent.py:182(add_output)
     1450    0.004    0.000    2.789    0.002 explicitcomponent.py:475(_compute_partials_wrapper)
      896    0.004    0.000    0.141    0.000 group.py:191(__init__)
    27188    0.004    0.000    0.004    0.000 _csc.py:230(_swap)
     8059    0.004    0.000    0.007    0.000 <frozen os>:756(encode)
     1600    0.004    0.000    0.067    0.000 solve_matrix.py:69(solve_nonlinear)
      816    0.004    0.000    0.015    0.000 proc_allocator.py:95(_split_proc_info)
      817    0.004    0.000    0.012    0.000 group.py:1087(_get_var_offsets)
    28799    0.004    0.000    0.004    0.000 {built-in method numpy.asanyarray}
     3986    0.004    0.000    0.005    0.000 system.py:783(_apply_output_solver_options)
    10878    0.004    0.000    0.006    0.000 _compressed.py:1103(__set_has_canonical_format)
        1    0.004    0.004    0.004    0.004 group.py:1363(_check_prom_masking)
     1600    0.004    0.000    0.005    0.000 utils.py:26(cross_d)
     1600    0.004    0.000    0.004    0.000 {built-in method scipy.sparse._sparsetools.csc_matvec}
     7821    0.004    0.000    0.007    0.000 options_dictionary.py:498(__setitem__)
     1600    0.004    0.000    0.006    0.000 _csc.py:236(isspmatrix_csc)
     2180    0.004    0.000    0.006    0.000 _base.py:83(_csr_container)
    13664    0.004    0.000    0.005    0.000 general_utils.py:244(format_as_float_or_array)
     3808    0.004    0.000    0.005    0.000 shape_base.py:81(atleast_2d)
      413    0.004    0.000    0.013    0.000 array_utils.py:251(array_connection_compatible)
     5435    0.004    0.000    0.008    0.000 name_maps.py:240(key2abs_key)
     2886    0.004    0.000    0.005    0.000 solver.py:46(pop)
     1618    0.004    0.000    0.012    0.000 _compressed.py:480(_mul_vector)
     5435    0.004    0.000    0.004    0.000 name_maps.py:42(rel_key2abs_key)
    20899    0.004    0.000    0.004    0.000 {method 'copy' of 'dict' objects}
     9656    0.004    0.000    0.004    0.000 component.py:1416(<dictcomp>)
    14418    0.004    0.000    0.023    0.000 recording_manager.py:151(_get_all_requesters)
      808    0.004    0.000    0.005    0.000 array_utils.py:346(_global2local_offsets)
       80    0.004    0.000    0.005    0.000 viscous_drag.py:68(compute)
     3200    0.004    0.000    0.022    0.000 utils.py:12(norm_d)
     1286    0.004    0.000    0.027    0.000 fem.py:195(solve_linear)
     6502    0.004    0.000    0.004    0.000 class_util.py:6(overrides_method)
    15476    0.004    0.000    0.004    0.000 vector.py:242(_name2abs_name)
7232/7093    0.004    0.000    0.014    0.000 indexer.py:242(set_src_shape)
       80    0.004    0.000    0.059    0.001 collocation_points.py:44(setup)
     6114    0.004    0.000    0.014    0.000 _sputils.py:211(isscalarlike)
   6816/1    0.004    0.000   12.176   12.176 nonlinear_runonce.py:25(_solve_with_cache_check)
    40033    0.004    0.000    0.004    0.000 multiarray.py:85(empty_like)
        1    0.004    0.004    0.007    0.007 group.py:4060(_setup_auto_ivcs)
    50968    0.004    0.000    0.004    0.000 {method 'strip' of 'str' objects}
    19972    0.003    0.000    0.003    0.000 general_utils.py:345(find_matches)
    28800    0.003    0.000    0.003    0.000 solver.py:887(_set_matvec_scope)
     1438    0.003    0.000    0.005    0.000 _base.py:73(_coo_container)
     2810    0.003    0.000    0.152    0.000 _compressed.py:1159(sort_indices)
      240    0.003    0.000    0.009    0.000 {numpy.random._generator.default_rng}
    896/1    0.003    0.000    0.005    0.005 check_config.py:771(check_allocate_complex_ln)
    10742    0.003    0.000    0.003    0.000 {built-in method builtins.min}
     7232    0.003    0.000    0.007    0.000 indexer.py:284(_get_shapes)
        1    0.003    0.003    0.016    0.016 introspection.py:594(configure_states_discovery)
       80    0.003    0.000    0.010    0.000 lift_drag.py:68(compute_partials)
    18602    0.003    0.000    0.003    0.000 _data.py:23(_get_dtype)
     4567    0.003    0.000    0.018    0.000 {method 'all' of 'numpy.ndarray' objects}
     8055    0.003    0.000    0.004    0.000 general_utils.py:869(is_truthy)
     1142    0.003    0.000    0.004    0.000 _dia.py:446(isspmatrix_dia)
    12035    0.003    0.000    0.003    0.000 options_dictionary.py:447(undeclare)
       80    0.003    0.000    0.053    0.001 vonmises_tube.py:30(setup)
     1286    0.003    0.000    0.035    0.000 solve_matrix.py:81(solve_linear)
    21559    0.003    0.000    0.003    0.000 numeric.py:63(_zeros_like_dispatcher)
     3987    0.003    0.000    0.022    0.000 system.py:5941(_set_problem_meta)
      834    0.003    0.000    0.039    0.000 _compiler.py:509(_compile_info)
        1    0.003    0.003    0.048    0.048 transcription_base.py:317(configure_states_introspection)
    15468    0.003    0.000    0.004    0.000 component.py:876(_var_added)
     3901    0.003    0.000    0.005    0.000 dictionary_jacobian.py:26(__init__)
       80    0.003    0.000    0.074    0.001 displacement_transfer.py:40(setup)
     9656    0.003    0.000    0.005    0.000 component.py:1526(<listcomp>)
    20620    0.003    0.000    0.003    0.000 graph.py:453(__contains__)
     6267    0.003    0.000    0.008    0.000 options_dictionary.py:459(update)
    25806    0.003    0.000    0.003    0.000 system.py:2429(<genexpr>)
    55742    0.003    0.000    0.003    0.000 {built-in method builtins.ord}
    10476    0.003    0.000    0.003    0.000 name_maps.py:294(<listcomp>)
   3987/1    0.003    0.000    0.003    0.003 system.py:1935(_setup_recording)
       80    0.003    0.000    0.008    0.000 moment_coefficient.py:65(compute)
     2660    0.003    0.000    0.003    0.000 system.py:1836(_get_static_coloring)
     3901    0.003    0.000    0.003    0.000 jacobian.py:55(__init__)
      102    0.003    0.000    0.003    0.000 {method 'createGeneral' of 'petsc4py.PETSc.IS' objects}
      160    0.003    0.000    0.092    0.001 get_vectors.py:35(setup)
      816    0.003    0.000    0.004    0.000 group.py:571(<listcomp>)
       80    0.003    0.000    0.006    0.000 coeffs.py:57(compute_partials)
     1600    0.003    0.000    0.039    0.000 default_vector.py:537(get_norm)
       80    0.003    0.000    0.071    0.001 mtx_rhs.py:40(setup)
     2810    0.003    0.000    0.008    0.000 _compressed.py:1127(__get_sorted)
 1664/834    0.003    0.000    0.136    0.000 _parser.py:447(_parse_sub)
    13274    0.003    0.000    0.003    0.000 shape_base.py:1267(<genexpr>)
       80    0.003    0.000    0.005    0.000 failure_ks.py:70(compute_partials)
    816/1    0.003    0.000    0.005    0.005 group.py:638(_configure_check)
    28800    0.002    0.000    0.002    0.000 solver.py:874(does_recursive_applies)
    976/1    0.002    0.000    0.007    0.007 system.py:2239(_setup_jacobians)
     4213    0.002    0.000    0.011    0.000 fromnumeric.py:423(repeat)
     8286    0.002    0.000    0.003    0.000 solver.py:209(msginfo)
      240    0.002    0.000    0.002    0.000 {function SeedSequence.generate_state at 0x7ff816826980}
      834    0.002    0.000    0.232    0.000 _compiler.py:738(compile)
     8210    0.002    0.000    0.004    0.000 {built-in method builtins.all}
     1120    0.002    0.000    0.003    0.000 _construct.py:173(<listcomp>)
       80    0.002    0.000    0.088    0.001 aerostruct_groups.py:215(setup)
     1600    0.002    0.000    0.031    0.000 horseshoe_circulations.py:90(compute)
    11526    0.002    0.000    0.002    0.000 {built-in method builtins.hash}
      336    0.002    0.000    0.008    0.000 _compressed.py:1048(toarray)
       80    0.002    0.000    0.052    0.001 mesh_point_forces.py:35(setup)
    23099    0.002    0.000    0.002    0.000 fromnumeric.py:3172(_ndim_dispatcher)
     3011    0.002    0.000    0.004    0.000 explicitcomponent.py:65(_configure)
     1600    0.002    0.000    0.007    0.000 disp.py:44(compute)
     3987    0.002    0.000    0.003    0.000 system.py:4570(load_model_options)
     8336    0.002    0.000    0.002    0.000 solver.py:423(record_iteration)
        1    0.002    0.002  465.619  465.619 run_opt_cProfile.py:27(main)
     1610    0.002    0.000    0.006    0.000 component.py:1592(_check_first_linearize)
     1120    0.002    0.000    0.003    0.000 type_check.py:682(common_type)
     8059    0.002    0.000    0.002    0.000 {method 'encode' of 'str' objects}
     2957    0.002    0.000    0.013    0.000 fromnumeric.py:2979(prod)
    14059    0.002    0.000    0.002    0.000 {built-in method builtins.issubclass}
      320    0.002    0.000    0.554    0.002 complex_step.py:90(compute_approx_col_iter)
    15974    0.002    0.000    0.002    0.000 shape_base.py:1257(<genexpr>)
     3171    0.002    0.000    0.002    0.000 component.py:241(_configure_check)
       80    0.002    0.000    0.121    0.002 states.py:28(setup)
       80    0.002    0.000    0.003    0.000 lift_drag.py:48(compute)
    13845    0.002    0.000    0.002    0.000 system.py:2695(_use_derivatives)
     4567    0.002    0.000    0.015    0.000 _methods.py:61(_all)
       80    0.002    0.000    0.064    0.001 panel_forces.py:37(setup)
   4808/7    0.002    0.000    0.975    0.139 system.py:155(wrapper)
    10878    0.002    0.000    0.002    0.000 _compressed.py:1143(__set_sorted)
     5853    0.002    0.000    0.002    0.000 solver.py:230(_solver_info)
     2448    0.002    0.000    0.010    0.000 _compressed.py:125(_set_self)
     4162    0.002    0.000    0.003    0.000 indexer.py:319(__init__)
    22422    0.002    0.000    0.002    0.000 multiarray.py:153(concatenate)
      320    0.002    0.000    0.542    0.002 approximation_scheme.py:453(_uncolored_column_iter)
     1622    0.002    0.000    0.028    0.000 _base.py:400(dot)
       80    0.002    0.000    0.056    0.001 eval_velocities.py:41(setup)
    27836    0.002    0.000    0.002    0.000 group.py:76(__iter__)
      834    0.002    0.000    0.140    0.000 _parser.py:970(parse)
     1622    0.002    0.000    0.021    0.000 _base.py:626(__matmul__)
     3788    0.002    0.000    0.002    0.000 group.py:2983(<listcomp>)
        1    0.002    0.002    0.038    0.038 aero_oas.py:77(setup)
    21622    0.002    0.000    0.002    0.000 shape_base.py:19(_atleast_1d_dispatcher)
       80    0.002    0.000    0.046    0.001 lift_coeff_2D.py:38(setup)
     1668    0.002    0.000    0.003    0.000 enum.py:1503(__and__)
      648    0.002    0.000    0.003    0.000 shape_base.py:292(hstack)
       80    0.002    0.000    0.007    0.000 convert_velocity.py:93(compute_partials)
       80    0.002    0.000    0.007    0.000 displacement_transfer.py:103(compute_partials)
      725    0.002    0.000    0.002    0.000 total_jac.py:1027(single_index_iter)
     1286    0.002    0.000    0.002    0.000 solver.py:70(append_precon)
     1284    0.002    0.000    0.002    0.000 {built-in method scipy.sparse._sparsetools.csr_matmat}
       80    0.002    0.000    0.002    0.000 compute_transformation_matrix.py:94(compute_partials)
    11712    0.002    0.000    0.002    0.000 units.py:514(is_compatible)
       80    0.002    0.000    0.032    0.000 panel_forces.py:110(compute_partials)
       80    0.002    0.000    0.035    0.000 horseshoe_circulations.py:32(setup)
     3362    0.002    0.000    0.003    0.000 indexer.py:452(shaped_instance)
     6262    0.002    0.000    0.002    0.000 recording_manager.py:19(__init__)
        1    0.002    0.002    0.007    0.007 system.py:721(_have_output_solver_options_been_applied)
        1    0.002    0.002    0.012    0.012 grid_data.py:257(__init__)
        2    0.002    0.001    0.002    0.001 coloring.py:897(_jac2subjac_sparsity)
    23453    0.002    0.000    0.002    0.000 _csr.py:231(_swap)
     2810    0.002    0.000    0.002    0.000 {built-in method scipy.sparse._sparsetools.csr_has_sorted_indices}
    11600    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
       80    0.002    0.000    0.002    0.000 lift_coeff_2D.py:71(compute)
     1056    0.001    0.000    0.016    0.000 linear_block_gs.py:40(_declare_options)
     3314    0.001    0.000    0.001    0.000 group.py:2986(<listcomp>)
    16246    0.001    0.000    0.001    0.000 fromnumeric.py:2317(_any_dispatcher)
     1120    0.001    0.000    0.156    0.000 _base.py:983(tocsr)
     1216    0.001    0.000    0.070    0.000 solver.py:863(__init__)
     1056    0.001    0.000    0.019    0.000 linear_runonce.py:43(_declare_options)
    13499    0.001    0.000    0.001    0.000 group.py:2984(<lambda>)
     1600    0.001    0.000    0.002    0.000 _sputils.py:362(is_pydata_spmatrix)
       80    0.001    0.000    0.002    0.000 failure_ks.py:59(compute)
     1284    0.001    0.000    0.001    0.000 {built-in method scipy.sparse._sparsetools.csr_matmat_maxnnz}
     9917    0.001    0.000    0.001    0.000 {method 'rsplit' of 'str' objects}
     1600    0.001    0.000    0.002    0.000 _base.py:240(asfptype)
     7672    0.001    0.000    0.002    0.000 general_utils.py:1073(shape2tuple)
     3171    0.001    0.000    0.001    0.000 component.py:226(_set_vector_class)
     3473    0.001    0.000    0.003    0.000 indexer.py:166(indexed_src_size)
     1120    0.001    0.000    0.326    0.000 _base.py:602(_mul_sparse_matrix)
        1    0.001    0.001    0.008    0.008 recording_manager.py:170(_get_all_recorders)
      867    0.001    0.000    0.015    0.000 configinfo.py:75(_modified_system_iter)
      336    0.001    0.000    0.001    0.000 {built-in method scipy.sparse._sparsetools.csr_todense}
     3544    0.001    0.000    0.072    0.000 _base.py:348(asformat)
     3448    0.001    0.000    0.002    0.000 group.py:62(__init__)
    12037    0.001    0.000    0.001    0.000 {method 'items' of 'collections.OrderedDict' objects}
     1044    0.001    0.000    0.001    0.000 jacobian.py:76(_abs_key2shape)
     1142    0.001    0.000    0.009    0.000 arraysetops.py:138(unique)
    11813    0.001    0.000    0.001    0.000 fromnumeric.py:2687(_max_dispatcher)
      724    0.001    0.000    0.001    0.000 component.py:1226(set_check_partial_options)
     1600    0.001    0.000    0.002    0.000 solver.py:62(append_subsolver)
    816/1    0.001    0.000    0.248    0.248 group.py:2768(_setup_transfers)
     2340    0.001    0.000    0.004    0.000 system.py:1879(_get_coloring)
      640    0.001    0.000    0.001    0.000 {built-in method scipy.sparse._sparsetools.csr_plus_csr}
       80    0.001    0.000    0.049    0.001 solve_matrix.py:30(setup)
      160    0.001    0.000    0.003    0.000 approximation_scheme.py:214(_init_approximations)
    19026    0.001    0.000    0.001    0.000 component.py:1715(_has_fast_rel_lookup)
    816/1    0.001    0.000    0.277    0.277 mpi.py:315(wrapper)
       80    0.001    0.000    0.002    0.000 total_lift_drag.py:60(compute)
     4961    0.001    0.000    0.001    0.000 {method 'conj' of 'numpy.ndarray' objects}
      829    0.001    0.000    0.307    0.000 fnmatch.py:38(_compile_pattern)
     4066    0.001    0.000    0.002    0.000 inspect.py:292(isclass)
       80    0.001    0.000    0.022    0.000 compute_transformation_matrix.py:40(setup)
      340    0.001    0.000    0.004    0.000 _base.py:1287(_process_toarray_args)
     1724    0.001    0.000    0.003    0.000 indexer.py:110(copy)
    15630    0.001    0.000    0.001    0.000 indexer.py:501(__call__)
       80    0.001    0.000    0.004    0.000 eval_velocities.py:149(compute_partials)
      160    0.001    0.000    0.002    0.000 jacobian.py:319(_setup_index_maps)
     1600    0.001    0.000    0.040    0.000 solver.py:750(_iter_get_norm)
     8497    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
       80    0.001    0.000    0.002    0.000 wave_drag.py:87(compute_partials)
      976    0.001    0.000    0.045    0.000 solver.py:529(__init__)
       80    0.001    0.000    0.001    0.000 {method 'createPython' of 'petsc4py.PETSc.Mat' objects}
      160    0.001    0.000    0.003    0.000 jacobian.py:389(set_col)
       80    0.001    0.000    0.015    0.000 viscous_drag.py:43(setup)
     3874    0.001    0.000    0.001    0.000 _sputils.py:268(isdense)
     8321    0.001    0.000    0.001    0.000 linalg.py:2379(_norm_dispatcher)
       80    0.001    0.000    0.091    0.001 total_performance.py:21(setup)
     3360    0.001    0.000    0.001    0.000 linalg.py:140(isComplexType)
      834    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
       80    0.001    0.000    0.040    0.001 functionals.py:22(setup)
      896    0.001    0.000    0.002    0.000 nonlinear_runonce.py:50(_declare_options)
     6335    0.001    0.000    0.001    0.000 transfer.py:31(__init__)
      834    0.001    0.000    0.088    0.000 _compiler.py:571(_code)
     1632    0.001    0.000    0.007    0.000 fromnumeric.py:2512(cumsum)
       80    0.001    0.000    0.005    0.000 fem.py:173(linearize)
     5006    0.001    0.000    0.001    0.000 _parser.py:247(match)
      164    0.001    0.000    0.001    0.000 function_base.py:1324(diff)
      320    0.001    0.000    0.001    0.000 {method 'random' of 'numpy.random._generator.Generator' objects}
       80    0.001    0.000    0.004    0.000 mtx_rhs.py:156(compute_partials)
       80    0.001    0.000    0.001    0.000 equilibrium.py:82(compute)
      816    0.001    0.000    0.491    0.001 solver.py:558(_setup_solvers)
      640    0.001    0.000    0.070    0.000 _base.py:462(__add__)
     4701    0.001    0.000    0.001    0.000 indexer.py:79(__init__)
      816    0.001    0.000    0.228    0.000 solver.py:1079(_setup_solvers)
      480    0.001    0.000    0.002    0.000 fromnumeric.py:40(_wrapit)
      320    0.001    0.000    0.001    0.000 approximation_scheme.py:635(_is_group)
     1742    0.001    0.000    0.003    0.000 indexer.py:204(shaped_array)
        3    0.001    0.000    0.071    0.024 utils.py:20(setup)
     7987    0.001    0.000    0.001    0.000 shape_base.py:1181(_tile_dispatcher)
      829    0.001    0.000    0.001    0.000 _parser.py:894(_parse_flags)
 1019/969    0.001    0.000    0.002    0.000 indexer.py:1291(__call__)
        2    0.001    0.000    0.008    0.004 driver.py:271(_setup_driver)
      160    0.001    0.000    0.539    0.003 complex_step.py:180(_run_point)
     4066    0.001    0.000    0.001    0.000 group.py:50(__init__)
      204    0.001    0.000    0.011    0.000 _compressed.py:1034(tocoo)
1490/1227    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
     1710    0.001    0.000    0.001    0.000 solver.py:306(<listcomp>)
       80    0.001    0.000    0.012    0.000 wave_drag.py:39(setup)
      960    0.001    0.000    0.001    0.000 explicitcomponent.py:102(_jac_wrt_iter)
     1056    0.001    0.000    0.063    0.000 linear_block_gs.py:31(__init__)
        3    0.001    0.000    0.001    0.000 utils.py:34(compute)
     3333    0.001    0.000    0.001    0.000 _parser.py:284(tell)
       80    0.001    0.000    0.001    0.000 center_of_gravity.py:71(compute)
      816    0.001    0.000    0.001    0.000 proc_allocator.py:119(<listcomp>)
       80    0.001    0.000    0.028    0.000 spatial_beam_states.py:18(setup)
     4169    0.001    0.000    0.001    0.000 _parser.py:158(__len__)
     7976    0.001    0.000    0.001    0.000 group.py:1649(<dictcomp>)
       80    0.001    0.000    0.001    0.000 breguet_range.py:65(compute)
     1669    0.001    0.000    0.001    0.000 enum.py:689(__call__)
      320    0.001    0.000    0.001    0.000 default_vector.py:479(iadd)
     3861    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
      896    0.001    0.000    0.193    0.000 solver.py:917(_setup_solvers)
     1610    0.001    0.000    0.001    0.000 jacobian.py:453(_restore_approx_sparsity)
     1216    0.001    0.000    0.006    0.000 solver.py:908(_declare_options)
      486    0.001    0.000    0.002    0.000 _ufunc_config.py:33(seterr)
     1056    0.001    0.000    0.007    0.000 solver.py:1059(_declare_options)
       80    0.001    0.000    0.042    0.001 center_of_gravity.py:47(setup)
       80    0.001    0.000    0.022    0.000 moment_coefficient.py:44(setup)
     3011    0.001    0.000    0.002    0.000 explicitcomponent.py:170(_setup_jacobians)
      167    0.001    0.000    0.001    0.000 {built-in method _warnings.warn}
       80    0.001    0.000    0.038    0.000 aerostruct_groups.py:106(setup)
      816    0.001    0.000    0.001    0.000 group.py:618(<listcomp>)
       80    0.001    0.000    0.033    0.000 total_loads.py:33(setup)
     1056    0.001    0.000    0.062    0.000 solver.py:1052(__init__)
      560    0.001    0.000    0.005    0.000 vector_algebra.py:4(get_array_indices)
     1680    0.001    0.000    0.003    0.000 indexer.py:348(copy)
      991    0.001    0.000    0.003    0.000 fromnumeric.py:2836(min)
     4266    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
      834    0.001    0.000    0.001    0.000 _parser.py:222(__init__)
      320    0.001    0.000    0.001    0.000 system.py:4709(_set_complex_step_mode)
       54    0.001    0.000    0.544    0.010 petsc_vector.py:69(_initialize_data)
        2    0.001    0.000    0.001    0.000 grid_data.py:158(make_subset_map)
      240    0.001    0.000    0.001    0.000 system.py:2684(linear_solver)
      816    0.001    0.000    0.043    0.000 solver.py:1094(_create_rhs_vec)
      160    0.001    0.000    0.536    0.003 explicitcomponent.py:288(_apply_nonlinear)
     1618    0.001    0.000    0.001    0.000 _sputils.py:56(upcast_char)
     2499    0.001    0.000    0.001    0.000 _parser.py:109(__init__)
      854    0.001    0.000    0.012    0.000 configinfo.py:43(_add_mod_parallel_groups)
     1680    0.001    0.000    0.001    0.000 indexer.py:385(as_array)
       80    0.001    0.000    0.001    0.000 coeffs.py:47(compute)
       80    0.001    0.000    0.018    0.000 total_lift_drag.py:38(setup)
      730    0.001    0.000    0.002    0.000 group.py:3411(_check_first_linearize)
      486    0.001    0.000    0.001    0.000 _ufunc_config.py:132(geterr)
     4566    0.001    0.000    0.001    0.000 _misc.py:181(_datacopied)
      320    0.001    0.000    0.001    0.000 default_vector.py:493(isub)
     1669    0.001    0.000    0.001    0.000 enum.py:1094(__new__)
      165    0.001    0.000    0.004    0.000 system.py:4793(_abs_get_val)
      816    0.001    0.000    0.001    0.000 group.py:586(<listcomp>)
      240    0.001    0.000    0.005    0.000 contextlib.py:78(inner)
       11    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
     5651    0.001    0.000    0.001    0.000 group.py:2987(<lambda>)
       80    0.001    0.000    0.015    0.000 equilibrium.py:51(setup)
     4883    0.001    0.000    0.001    0.000 numeric.py:837(_outer_dispatcher)
       80    0.001    0.000    0.018    0.000 panel_forces_surf.py:28(setup)
      927    0.001    0.000    0.001    0.000 configinfo.py:8(_descendents)
       80    0.001    0.000    0.094    0.001 spatial_beam_functionals.py:20(setup)
      320    0.001    0.000    0.001    0.000 {built-in method scipy.sparse._sparsetools.csr_minus_csr}
        3    0.001    0.000    0.014    0.005 grid_data.py:425(phase_lagrange_matrices)
     1280    0.001    0.000    0.350    0.000 _base.py:589(__mul__)
     1716    0.001    0.000    0.001    0.000 recording_manager.py:63(startup)
      734    0.001    0.000    0.041    0.000 __init__.py:585(__init__)
     1122    0.001    0.000    0.001    0.000 type_check.py:302(iscomplexobj)
       80    0.001    0.000    0.032    0.000 non_intersecting_thickness.py:32(setup)
        4    0.001    0.000    0.035    0.009 driver.py:472(_get_vars_to_record)
      480    0.001    0.000    0.013    0.000 implicitcomponent.py:509(_declare_partials)
      480    0.000    0.000    0.000    0.000 implicitcomponent.py:592(_get_partials_varlists)
      160    0.000    0.000    0.012    0.000 implicitcomponent.py:336(_linearize)
      816    0.000    0.000    0.000    0.000 proc_allocator.py:121(<listcomp>)
     1724    0.000    0.000    0.005    0.000 group.py:95(set_src_shape)
      835    0.000    0.000    0.001    0.000 _compiler.py:396(_simple)
        1    0.000    0.000    0.014    0.014 trajectory.py:1221(_constraint_report)
      714    0.000    0.000    0.002    0.000 fromnumeric.py:2421(all)
      320    0.000    0.000    0.032    0.000 _base.py:482(__sub__)
      640    0.000    0.000    0.067    0.000 _compressed.py:359(_add_sparse)
       80    0.000    0.000    0.005    0.000 solve_matrix.py:74(linearize)
        6    0.000    0.000    0.001    0.000 _special_matrices.py:470(block_diag)
      160    0.000    0.000    0.011    0.000 implicitcomponent.py:313(_linearize_wrapper)
       80    0.000    0.000    0.011    0.000 lift_drag.py:32(setup)
       80    0.000    0.000    0.009    0.000 convert_velocity.py:39(setup)
     1668    0.000    0.000    0.001    0.000 _compiler.py:568(isstring)
      854    0.000    0.000    0.016    0.000 configinfo.py:102(_update_modified_systems)
     4213    0.000    0.000    0.000    0.000 fromnumeric.py:419(_repeat_dispatcher)
       21    0.000    0.000    0.001    0.000 group.py:3899(_get_auto_ivc_out_val)
        2    0.000    0.000    0.001    0.000 _construct.py:707(block_diag)
        1    0.000    0.000    0.014    0.014 recording_manager.py:207(record_model_options)
      160    0.000    0.000    0.557    0.003 approximation_scheme.py:570(compute_approximations)
     2433    0.000    0.000    0.000    0.000 system.py:2663(nonlinear_solver)
      816    0.000    0.000    0.000    0.000 proc_allocator.py:123(<listcomp>)
      243    0.000    0.000    0.002    0.000 _ufunc_config.py:430(__enter__)
       80    0.000    0.000    0.029    0.000 aerostruct_groups.py:147(setup)
       25    0.000    0.000    0.001    0.000 {built-in method builtins.eval}
      640    0.000    0.000    0.000    0.000 system.py:627(_jac_of_iter)
      320    0.000    0.000    0.000    0.000 explicitcomponent.py:254(_approx_subjac_keys_iter)
       80    0.000    0.000    0.012    0.000 coeffs.py:28(setup)
       25    0.000    0.000    0.382    0.015 radau_pseudospectral.py:331(_get_timeseries_var_source)
       80    0.000    0.000    0.000    0.000 {method 'setType' of 'petsc4py.PETSc.KSP' objects}
