         33908644 function calls (33620143 primitive calls) in 300.736 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      217    0.003    0.000    0.012    0.000 group.py:1087(_get_var_offsets)
    14424    0.003    0.000    0.003    0.000 {method 'translate' of 'str' objects}
     9126    0.003    0.000    0.018    0.000 _methods.py:43(_amin)
     3966    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:405(parent)
     2792    0.003    0.000    0.003    0.000 {method 'repeat' of 'numpy.ndarray' objects}
     3340    0.002    0.000    0.004    0.000 _sputils.py:22(upcast)
   2094/2    0.002    0.000    0.003    0.001 system.py:2065(_setup_driver_units)
     4887    0.002    0.000    0.003    0.000 general_utils.py:726(make_set)
      791    0.002    0.000    0.124    0.000 explicitcomponent.py:140(_setup_partials)
    29186    0.002    0.000    0.002    0.000 {method 'group' of 're.Match' objects}
    18009    0.002    0.000    0.002    0.000 fromnumeric.py:2172(_sum_dispatcher)
      725    0.002    0.000    0.002    0.000 total_jac.py:1027(single_index_iter)
     9126    0.002    0.000    0.023    0.000 _methods.py:39(_amax)
      218    0.002    0.000    0.002    0.000 _compiler.py:405(_generate_overlap_table)
      400    0.002    0.000    0.034    0.000 linsolve.py:318(splu)
      302    0.002    0.000    0.012    0.000 _dia.py:89(__init__)
    23802    0.002    0.000    0.002    0.000 multiarray.py:503(can_cast)
     2756    0.002    0.000    0.002    0.000 explicitcomponent.py:77(_get_partials_varlists)
    21366    0.002    0.000    0.002    0.000 _sputils.py:313(<genexpr>)
     2257    0.002    0.000    0.003    0.000 _parser.py:367(_escape)
     8665    0.002    0.000    0.002    0.000 {built-in method math.prod}
      372    0.002    0.000    0.014    0.000 fem.py:195(solve_linear)
     2751    0.002    0.000    0.002    0.000 _sputils.py:109(getdtype)
     4867    0.002    0.000    0.002    0.000 options_dictionary.py:70(__init__)
      400    0.002    0.000    0.004    0.000 total_loads.py:62(compute)
   1047/1    0.002    0.000    0.220    0.220 system.py:2219(_setup_solvers)
     2239    0.002    0.000    0.007    0.000 <frozen _collections_abc>:771(get)
       20    0.002    0.000    0.003    0.000 load_transfer.py:154(compute_partials)
      480    0.002    0.000    0.088    0.000 vector_algebra.py:26(compute_dot_deriv)
    11002    0.002    0.000    0.002    0.000 {built-in method numpy.promote_types}
       20    0.002    0.000    0.019    0.001 fem.py:54(setup)
        2    0.002    0.001    0.002    0.001 coloring.py:897(_jac2subjac_sparsity)
     2734    0.002    0.000    0.004    0.000 _sputils.py:135(getdata)
     9910    0.002    0.000    0.002    0.000 system.py:2715(_static_mode)
      356    0.002    0.000    0.061    0.000 group.py:191(__init__)
     8665    0.002    0.000    0.004    0.000 array_utils.py:18(shape_to_len)
       20    0.002    0.000    0.004    0.000 lift_coeff_2D.py:92(compute_partials)
     2235    0.002    0.000    0.010    0.000 general_utils.py:886(env_truthy)
        1    0.002    0.002    0.040    0.040 aero_oas.py:77(setup)
      240    0.002    0.000    0.026    0.000 _compressed.py:1238(_binopt)
     7200    0.002    0.000    0.002    0.000 solver.py:887(_set_matvec_scope)
      742    0.002    0.000    0.002    0.000 twodim_base.py:158(eye)
      400    0.002    0.000    0.172    0.000 nonlinear_block_gs.py:209(_run_apply)
       20    0.002    0.000    0.015    0.001 load_transfer.py:31(setup)
      302    0.002    0.000    0.002    0.000 arraysetops.py:323(_unique1d)
        2    0.002    0.001    0.007    0.003 recording_manager.py:163(_get_all_viewer_data_recorders)
      372    0.002    0.000    0.019    0.000 solve_matrix.py:81(solve_linear)
       20    0.002    0.000    0.033    0.002 geometry.py:43(setup)
      772    0.002    0.000    0.002    0.000 solver.py:46(pop)
   2094/2    0.002    0.000    0.002    0.001 system.py:2763(_setup_solver_print)
        1    0.002    0.002    0.012    0.012 grid_data.py:257(__init__)
      370    0.002    0.000    0.833    0.002 explicitcomponent.py:475(_compute_partials_wrapper)
     2417    0.002    0.000    0.010    0.000 fromnumeric.py:2979(prod)
      579    0.002    0.000    1.000    0.002 explicitcomponent.py:496(_linearize)
     5462    0.002    0.000    0.002    0.000 _data.py:23(_get_dtype)
     6796    0.002    0.000    0.002    0.000 _sputils.py:93(to_native)
      791    0.002    0.000    0.055    0.000 explicitcomponent.py:28(__init__)
     2661    0.002    0.000    0.003    0.000 options_dictionary.py:498(__setitem__)
     1200    0.002    0.000    0.009    0.000 utils.py:8(unit)
     3635    0.002    0.000    0.004    0.000 jacobian.py:68(_get_abs_key)
    24624    0.002    0.000    0.002    0.000 {method 'strip' of 'str' objects}
     6149    0.002    0.000    0.002    0.000 _base.py:1301(isspmatrix)
      400    0.002    0.000    0.003    0.000 panel_forces_surf.py:67(compute)
        1    0.001    0.001    0.017    0.017 group.py:1489(_resolve_src_indices)
      742    0.001    0.000    0.099    0.000 _base.py:510(_mul_dispatch)
     1702    0.001    0.000    0.001    0.000 class_util.py:6(overrides_method)
    216/1    0.001    0.000    0.132    0.132 group.py:3467(_setup_partials)
     2500    0.001    0.000    0.003    0.000 jacobian.py:116(__getitem__)
      400    0.001    0.000    0.021    0.000 solve_matrix.py:69(solve_nonlinear)
     3198    0.001    0.000    0.002    0.000 _compressed.py:1103(__set_has_canonical_format)
      418    0.001    0.000    0.004    0.000 _compressed.py:480(_mul_vector)
     8228    0.001    0.000    0.001    0.000 _csc.py:230(_swap)
     5932    0.001    0.000    0.001    0.000 general_utils.py:345(find_matches)
      400    0.001    0.000    0.002    0.000 _csc.py:236(isspmatrix_csc)
       20    0.001    0.000    0.009    0.000 vortex_mesh.py:35(setup)
     1193    0.001    0.000    0.007    0.000 {method 'all' of 'numpy.ndarray' objects}
       54    0.001    0.000    0.190    0.004 petsc_vector.py:69(_initialize_data)
     1184    0.001    0.000    0.041    0.000 explicitcomponent.py:182(add_output)
     6288    0.001    0.000    0.001    0.000 solver.py:223(_recording_iter)
2192/2053    0.001    0.000    0.007    0.000 indexer.py:242(set_src_shape)
      831    0.001    0.000    0.008    0.000 component.py:108(_declare_options)
     2876    0.001    0.000    0.001    0.000 component.py:1416(<dictcomp>)
      400    0.001    0.000    0.001    0.000 {built-in method scipy.sparse._sparsetools.csc_matvec}
      216    0.001    0.000    0.004    0.000 proc_allocator.py:95(_split_proc_info)
     4916    0.001    0.000    0.001    0.000 vector.py:242(_name2abs_name)
        1    0.001    0.001    0.016    0.016 transcription_base.py:566(configure_objective)
      113    0.001    0.000    0.004    0.000 array_utils.py:251(array_connection_compatible)
     2239    0.001    0.000    0.002    0.000 <frozen os>:756(encode)
    10802    0.001    0.000    0.001    0.000 numeric.py:1464(_cross_dispatcher)
     1168    0.001    0.000    0.002    0.000 shape_base.py:81(atleast_2d)
     3764    0.001    0.000    0.001    0.000 general_utils.py:244(format_as_float_or_array)
     7799    0.001    0.000    0.001    0.000 {built-in method numpy.asanyarray}
      710    0.001    0.000    0.047    0.000 _compressed.py:1159(sort_indices)
     3798    0.001    0.000    0.007    0.000 recording_manager.py:151(_get_all_requesters)
        1    0.001    0.001    0.018    0.018 introspection.py:174(_configure_constraint_introspection)
      560    0.001    0.000    0.002    0.000 _base.py:83(_csr_container)
     1415    0.001    0.000    0.002    0.000 name_maps.py:240(key2abs_key)
     1554    0.001    0.000    0.004    0.000 _sputils.py:211(isscalarlike)
    356/1    0.001    0.000    0.002    0.002 check_config.py:771(check_allocate_complex_ln)
     8052    0.001    0.000    0.001    0.000 units.py:514(is_compatible)
     2876    0.001    0.000    0.002    0.000 component.py:1525(<listcomp>)
     1415    0.001    0.000    0.001    0.000 name_maps.py:42(rel_key2abs_key)
     1046    0.001    0.000    0.001    0.000 system.py:783(_apply_output_solver_options)
      400    0.001    0.000    0.001    0.000 utils.py:26(cross_d)
      418    0.001    0.000    0.001    0.000 _base.py:73(_coo_container)
      208    0.001    0.000    0.001    0.000 array_utils.py:346(_global2local_offsets)
       20    0.001    0.000    0.001    0.000 viscous_drag.py:68(compute)
     5955    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
     7637    0.001    0.000    0.001    0.000 {method 'rsplit' of 'str' objects}
     4235    0.001    0.000    0.001    0.000 options_dictionary.py:447(undeclare)
     2192    0.001    0.000    0.002    0.000 indexer.py:284(_get_shapes)
      372    0.001    0.000    0.001    0.000 solver.py:70(append_precon)
    11113    0.001    0.000    0.001    0.000 multiarray.py:85(empty_like)
   1716/1    0.001    0.000    4.086    4.086 nonlinear_runonce.py:25(_solve_with_cache_check)
       20    0.001    0.000    0.016    0.001 collocation_points.py:44(setup)
       60    0.001    0.000    0.003    0.000 {numpy.random._generator.default_rng}
      800    0.001    0.000    0.006    0.000 utils.py:12(norm_d)
     7200    0.001    0.000    0.001    0.000 solver.py:874(does_recursive_applies)
     4908    0.001    0.000    0.002    0.000 component.py:876(_var_added)
     2869    0.001    0.000    0.001    0.000 {built-in method builtins.min}
     1565    0.001    0.000    0.001    0.000 solver.py:230(_solver_info)
        3    0.001    0.000    0.076    0.025 utils.py:20(setup)
 1019/969    0.001    0.000    0.002    0.000 indexer.py:1291(__call__)
   1047/1    0.001    0.000    0.001    0.001 system.py:1935(_setup_recording)
        3    0.001    0.000    0.001    0.000 utils.py:34(compute)
     2235    0.001    0.000    0.001    0.000 general_utils.py:869(is_truthy)
       20    0.001    0.000    0.003    0.000 lift_drag.py:68(compute_partials)
     1047    0.001    0.000    0.006    0.000 system.py:5941(_set_problem_meta)
      302    0.001    0.000    0.001    0.000 _dia.py:446(isspmatrix_dia)
     1193    0.001    0.000    0.006    0.000 _methods.py:61(_all)
     2007    0.001    0.000    0.003    0.000 options_dictionary.py:459(update)
      231    0.001    0.000    0.012    0.000 _compiler.py:509(_compile_info)
     2876    0.001    0.000    0.002    0.000 component.py:1526(<listcomp>)
    256/1    0.001    0.000    0.002    0.002 system.py:2239(_setup_jacobians)
        1    0.001    0.001  300.736  300.736 run_opt_cProfile.py:27(main)
     2096    0.001    0.000    0.001    0.000 solver.py:423(record_iteration)
     1021    0.001    0.000    0.002    0.000 dictionary_jacobian.py:26(__init__)
      400    0.001    0.000    0.014    0.000 default_vector.py:537(get_norm)
      216    0.001    0.000    0.001    0.000 group.py:571(<listcomp>)
     3096    0.001    0.000    0.001    0.000 name_maps.py:294(<listcomp>)
       20    0.001    0.000    0.014    0.001 vonmises_tube.py:30(setup)
     1021    0.001    0.000    0.001    0.000 jacobian.py:55(__init__)
      710    0.001    0.000    0.002    0.000 _compressed.py:1127(__get_sorted)
     5479    0.001    0.000    0.001    0.000 numeric.py:63(_zeros_like_dispatcher)
     2886    0.001    0.000    0.001    0.000 solver.py:209(msginfo)
      680    0.001    0.000    0.001    0.000 system.py:1836(_get_static_coloring)
       20    0.001    0.000    0.020    0.001 displacement_transfer.py:40(setup)
    216/1    0.001    0.000    0.001    0.001 group.py:638(_configure_check)
      400    0.001    0.000    0.010    0.000 horseshoe_circulations.py:90(compute)
     7499    0.001    0.000    0.001    0.000 fromnumeric.py:3172(_ndim_dispatcher)
     1642    0.001    0.000    0.001    0.000 indexer.py:319(__init__)
    14439    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
  830/567    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
     7930    0.001    0.000    0.001    0.000 fromnumeric.py:2317(_any_dispatcher)
      464    0.001    0.000    0.001    0.000 indexer.py:110(copy)
       20    0.001    0.000    0.001    0.000 failure_ks.py:70(compute_partials)
       20    0.001    0.000    0.020    0.001 mtx_rhs.py:40(setup)
  460/231    0.001    0.000    0.038    0.000 _parser.py:447(_parse_sub)
       25    0.001    0.000    0.596    0.024 radau_pseudospectral.py:331(_get_timeseries_var_source)
       20    0.001    0.000    0.002    0.000 moment_coefficient.py:65(compute)
       80    0.001    0.000    0.161    0.002 complex_step.py:90(compute_approx_col_iter)
     1093    0.001    0.000    0.003    0.000 fromnumeric.py:423(repeat)
       40    0.001    0.000    0.026    0.001 get_vectors.py:35(setup)
       11    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
      231    0.001    0.000    0.066    0.000 _compiler.py:738(compile)
       20    0.001    0.000    0.024    0.001 aerostruct_groups.py:215(setup)
     6606    0.001    0.000    0.001    0.000 system.py:2429(<genexpr>)
       20    0.001    0.000    0.002    0.000 coeffs.py:57(compute_partials)
     2270    0.001    0.000    0.001    0.000 {built-in method builtins.all}
      422    0.001    0.000    0.007    0.000 _base.py:626(__matmul__)
      410    0.001    0.000    0.002    0.000 component.py:1592(_check_first_linearize)
     3426    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
        2    0.001    0.000    0.001    0.000 grid_data.py:158(make_subset_map)
      400    0.001    0.000    0.002    0.000 disp.py:44(compute)
       60    0.001    0.000    0.001    0.000 {function SeedSequence.generate_state at 0x7fb24ade6980}
      422    0.001    0.000    0.010    0.000 _base.py:400(dot)
     3374    0.001    0.000    0.001    0.000 shape_base.py:1267(<genexpr>)
        1    0.001    0.001    0.144    0.144 trajectory.py:1221(_constraint_report)
      791    0.001    0.000    0.001    0.000 explicitcomponent.py:65(_configure)
       20    0.001    0.000    0.050    0.002 mesh_point_forces.py:35(setup)
       80    0.001    0.000    0.157    0.002 approximation_scheme.py:453(_uncolored_column_iter)
      267    0.001    0.000    0.067    0.000 configinfo.py:75(_modified_system_iter)
   1268/7    0.001    0.000    1.664    0.238 system.py:155(wrapper)
        2    0.001    0.000    0.016    0.008 driver.py:271(_setup_driver)
      854    0.001    0.000    0.001    0.000 group.py:2986(<listcomp>)
      280    0.001    0.000    0.001    0.000 _construct.py:173(<listcomp>)
     3645    0.001    0.000    0.001    0.000 system.py:2695(_use_derivatives)
      396    0.001    0.000    0.007    0.000 linear_block_gs.py:40(_declare_options)
     4083    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
      625    0.001    0.000    0.001    0.000 {built-in method numpy.frombuffer}
     3198    0.001    0.000    0.001    0.000 _compressed.py:1143(__set_sorted)
      396    0.001    0.000    0.007    0.000 linear_runonce.py:43(_declare_options)
        4    0.001    0.000    0.037    0.009 driver.py:472(_get_vars_to_record)
     1088    0.001    0.000    0.001    0.000 group.py:2983(<listcomp>)
     1047    0.001    0.000    0.001    0.000 system.py:4570(load_model_options)
      831    0.001    0.000    0.001    0.000 component.py:241(_configure_check)
      280    0.001    0.000    0.001    0.000 type_check.py:682(common_type)
      254    0.001    0.000    0.065    0.000 configinfo.py:43(_add_mod_parallel_groups)
     2632    0.001    0.000    0.001    0.000 general_utils.py:1073(shape2tuple)
       20    0.001    0.000    0.023    0.001 states.py:28(setup)
      161    0.001    0.000    0.008    0.000 system.py:4793(_abs_get_val)
     2239    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
       20    0.001    0.000    0.017    0.001 panel_forces.py:37(setup)
      231    0.001    0.000    0.039    0.000 _parser.py:970(parse)
      648    0.001    0.000    0.003    0.000 _compressed.py:125(_set_self)
     4094    0.001    0.000    0.001    0.000 shape_base.py:1257(<genexpr>)
       20    0.001    0.000    0.001    0.000 lift_drag.py:48(compute)
        1    0.001    0.001    0.001    0.001 pseudospectral_timeseries_output_comp.py:185(compute)
        3    0.001    0.000    0.015    0.005 grid_data.py:425(phase_lagrange_matrices)
     7676    0.001    0.000    0.001    0.000 group.py:76(__iter__)
     6162    0.001    0.000    0.001    0.000 multiarray.py:153(concatenate)
      462    0.001    0.000    0.001    0.000 enum.py:1503(__and__)
       20    0.001    0.000    0.015    0.001 eval_velocities.py:41(setup)
     6593    0.001    0.000    0.001    0.000 _csr.py:231(_swap)
      168    0.001    0.000    0.001    0.000 shape_base.py:292(hstack)
      324    0.001    0.000    0.001    0.000 {built-in method scipy.sparse._sparsetools.csr_matmat}
       20    0.001    0.000    0.013    0.001 lift_coeff_2D.py:38(setup)
       20    0.001    0.000    0.002    0.000 convert_velocity.py:93(compute_partials)
      436    0.000    0.000    0.027    0.000 solver.py:863(__init__)
     4499    0.000    0.000    0.000    0.000 group.py:2984(<lambda>)
       20    0.000    0.000    0.008    0.000 panel_forces.py:110(compute_partials)
      400    0.000    0.000    0.001    0.000 _sputils.py:362(is_pydata_spmatrix)
     5662    0.000    0.000    0.000    0.000 shape_base.py:19(_atleast_1d_dispatcher)
       20    0.000    0.000    0.010    0.000 horseshoe_circulations.py:32(setup)
      400    0.000    0.000    0.001    0.000 solver.py:62(append_subsolver)
       20    0.000    0.000    0.002    0.000 displacement_transfer.py:103(compute_partials)
      376    0.000    0.000    0.018    0.000 solver.py:529(__init__)
     2181    0.000    0.000    0.000    0.000 indexer.py:79(__init__)
        6    0.000    0.000    0.001    0.000 _special_matrices.py:470(block_diag)
        2    0.000    0.000    0.001    0.000 _construct.py:707(block_diag)
     2900    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
     2002    0.000    0.000    0.000    0.000 recording_manager.py:19(__init__)
        2    0.000    0.000    0.001    0.000 utils.py:153(compute)
      710    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_has_sorted_indices}
       20    0.000    0.000    0.001    0.000 lift_coeff_2D.py:71(compute)
       20    0.000    0.000    0.000    0.000 {method 'createPython' of 'petsc4py.PETSc.Mat' objects}
       20    0.000    0.000    0.001    0.000 compute_transformation_matrix.py:94(compute_partials)
     4010    0.000    0.000    0.000    0.000 fromnumeric.py:2687(_max_dispatcher)
       40    0.000    0.000    0.001    0.000 approximation_scheme.py:214(_init_approximations)
       40    0.000    0.000    0.155    0.004 complex_step.py:180(_run_point)
      842    0.000    0.000    0.001    0.000 indexer.py:452(shaped_instance)
      400    0.000    0.000    0.015    0.000 solver.py:750(_iter_get_norm)
       37    0.000    0.000    1.214    0.033 introspection.py:92(get_promoted_vars)
      280    0.000    0.000    0.042    0.000 _base.py:983(tocsr)
      953    0.000    0.000    0.002    0.000 indexer.py:166(indexed_src_size)
       25    0.000    0.000    0.001    0.000 {built-in method builtins.eval}
       27    0.000    0.000    0.001    0.000 function_base.py:24(linspace)
      100    0.000    0.000    0.001    0.000 indexer.py:862(shaped_instance)
       20    0.000    0.000    0.001    0.000 failure_ks.py:59(compute)
      964    0.000    0.000    0.022    0.000 _base.py:348(asformat)
      356    0.000    0.000    0.001    0.000 nonlinear_runonce.py:50(_declare_options)
      400    0.000    0.000    0.000    0.000 _base.py:240(asfptype)
      302    0.000    0.000    0.003    0.000 arraysetops.py:138(unique)
    216/1    0.000    0.000    0.266    0.266 mpi.py:315(wrapper)
      324    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_matmat_maxnnz}
        1    0.000    0.000    0.018    0.018 transcription_base.py:333(configure_states_discovery)
        1    0.000    0.000    0.002    0.002 system.py:721(_have_output_solver_options_been_applied)
     3573    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       84    0.000    0.000    0.005    0.000 _compressed.py:1034(tocoo)
      280    0.000    0.000    0.088    0.000 _base.py:602(_mul_sparse_matrix)
      928    0.000    0.000    0.001    0.000 group.py:62(__init__)
      831    0.000    0.000    0.000    0.000 component.py:226(_set_vector_class)
       40    0.000    0.000    0.001    0.000 jacobian.py:319(_setup_index_maps)
       47    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
      264    0.000    0.000    0.000    0.000 jacobian.py:76(_abs_key2shape)
      255    0.000    0.000    0.002    0.000 indexer.py:820(_check_bounds)
       20    0.000    0.000    0.001    0.000 eval_velocities.py:149(compute_partials)
     5070    0.000    0.000    0.000    0.000 indexer.py:501(__call__)
     1080    0.000    0.000    0.000    0.000 linalg.py:140(isComplexType)
    216/1    0.000    0.000    0.132    0.132 group.py:2768(_setup_transfers)
     2676    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      600    0.000    0.000    0.001    0.000 system.py:1879(_get_coloring)
      184    0.000    0.000    0.000    0.000 component.py:1226(set_check_partial_options)
      423    0.000    0.000    0.002    0.000 fromnumeric.py:2421(all)
      396    0.000    0.000    0.025    0.000 linear_block_gs.py:31(__init__)
      228    0.000    0.000    0.086    0.000 fnmatch.py:38(_compile_pattern)
        1    0.000    0.000    0.004    0.004 total_jac.py:621(_create_in_idx_map)
       54    0.000    0.000    0.464    0.009 petsc_vector.py:59(__init__)
     4986    0.000    0.000    0.000    0.000 component.py:1715(_has_fast_rel_lookup)
       40    0.000    0.000    0.001    0.000 jacobian.py:389(set_col)
       22    0.000    0.000    0.007    0.000 _construct.py:285(kron)
       20    0.000    0.000    0.010    0.001 total_performance.py:21(setup)
        1    0.000    0.000    0.007    0.007 pseudospectral_timeseries_output_comp.py:38(setup)
      117    0.000    0.000    0.000    0.000 group.py:3135(_get_subsystem)
       20    0.000    0.000    0.013    0.001 solve_matrix.py:30(setup)
       20    0.000    0.000    0.006    0.000 compute_transformation_matrix.py:40(setup)
      160    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_plus_csr}
      396    0.000    0.000    0.003    0.000 solver.py:1059(_declare_options)
      123    0.000    0.000    0.000    0.000 indexer.py:1409(get_shape)
     1186    0.000    0.000    0.001    0.000 inspect.py:292(isclass)
     1241    0.000    0.000    0.000    0.000 {method 'conj' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.018    0.009 default_allocator.py:20(_divide_procs)
       20    0.000    0.000    0.001    0.000 fem.py:173(linearize)
      231    0.000    0.000    0.026    0.000 _compiler.py:571(_code)
      708    0.000    0.000    0.001    0.000 fromnumeric.py:200(reshape)
      231    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
     2321    0.000    0.000    0.000    0.000 linalg.py:2379(_norm_dispatcher)
       20    0.000    0.000    0.012    0.001 functionals.py:22(setup)
      388    0.000    0.000    0.001    0.000 fromnumeric.py:2836(min)
      436    0.000    0.000    0.002    0.000 solver.py:908(_declare_options)
       20    0.000    0.000    0.000    0.000 total_lift_drag.py:60(compute)
        1    0.000    0.000    0.002    0.002 recording_manager.py:170(_get_all_recorders)
     1451    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       20    0.000    0.000    0.004    0.000 viscous_drag.py:43(setup)
      482    0.000    0.000    0.001    0.000 indexer.py:204(shaped_array)
       20    0.000    0.000    0.001    0.000 wave_drag.py:87(compute_partials)
       80    0.000    0.000    0.000    0.000 default_vector.py:479(iadd)
      216    0.000    0.000    0.142    0.001 solver.py:558(_setup_solvers)
      160    0.000    0.000    0.001    0.000 units.py:1052(_has_val_mismatch)
       80    0.000    0.000    0.000    0.000 {method 'random' of 'numpy.random._generator.Generator' objects}
      432    0.000    0.000    0.009    0.000 fromnumeric.py:2512(cumsum)
        4    0.000    0.000    0.001    0.000 interp_bsplines.py:117(get_bspline_mtx)
       44    0.000    0.000    0.000    0.000 function_base.py:1324(diff)
       21    0.000    0.000    0.001    0.000 group.py:3899(_get_auto_ivc_out_val)
       20    0.000    0.000    0.001    0.000 mtx_rhs.py:156(compute_partials)
      994    0.000    0.000    0.000    0.000 _sputils.py:268(isdense)
      396    0.000    0.000    0.025    0.000 solver.py:1052(__init__)
       80    0.000    0.000    0.000    0.000 approximation_scheme.py:635(_is_group)
     1186    0.000    0.000    0.000    0.000 group.py:50(__init__)
     1398    0.000    0.000    0.000    0.000 _parser.py:247(match)
      327    0.000    0.000    0.000    0.000 configinfo.py:8(_descendents)
     1655    0.000    0.000    0.000    0.000 transfer.py:31(__init__)
       35    0.000    0.000    0.000    0.000 {built-in method io.open}
       40    0.000    0.000    0.155    0.004 explicitcomponent.py:288(_apply_nonlinear)
      216    0.000    0.000    0.074    0.000 solver.py:1079(_setup_solvers)
      410    0.000    0.000    0.000    0.000 jacobian.py:453(_restore_approx_sparsity)
      240    0.000    0.000    0.000    0.000 explicitcomponent.py:102(_jac_wrt_iter)
       84    0.000    0.000    0.000    0.000 numeric.py:203(ones_like)
     1386    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.010    0.010 group.py:4246(_resolve_ambiguous_input_meta)
       20    0.000    0.000    0.000    0.000 equilibrium.py:82(compute)
      160    0.000    0.000    0.002    0.000 aerostruct_groups.py:201(initialize)
      927    0.000    0.000    0.000    0.000 _parser.py:284(tell)
      160    0.000    0.000    0.019    0.000 _base.py:462(__add__)
      228    0.000    0.000    0.000    0.000 _parser.py:894(_parse_flags)
     2047    0.000    0.000    0.000    0.000 shape_base.py:1181(_tile_dispatcher)
      463    0.000    0.000    0.000    0.000 enum.py:689(__call__)
      120    0.000    0.000    0.000    0.000 fromnumeric.py:40(_wrapit)
      120    0.000    0.000    0.001    0.000 _ufunc_config.py:33(seterr)
      450    0.000    0.000    0.000    0.000 solver.py:306(<listcomp>)
     1162    0.000    0.000    0.000    0.000 _parser.py:158(__len__)
      106    0.000    0.000    0.004    0.000 indexer.py:1196(shaped_instance)
       20    0.000    0.000    0.008    0.000 spatial_beam_states.py:18(setup)
       20    0.000    0.000    0.003    0.000 wave_drag.py:39(setup)
        1    0.000    0.000    0.000    0.000 group.py:1786(_resolve_group_input_defaults)
     1192    0.000    0.000    0.000    0.000 _misc.py:181(_datacopied)
      625    0.000    0.000    0.001    0.000 numeric.py:1851(_frombuffer)
      110    0.000    0.000    0.002    0.000 indexer.py:1025(set_src_shape)
       97    0.000    0.000    0.001    0.000 indexer.py:930(_set_idx_list)
      190    0.000    0.000    0.001    0.000 group.py:3411(_check_first_linearize)
      222    0.000    0.000    0.000    0.000 indexer.py:718(__init__)
       20    0.000    0.000    0.000    0.000 center_of_gravity.py:71(compute)
      160    0.000    0.000    0.000    0.000 index_tricks.py:785(fill_diagonal)
      418    0.000    0.000    0.000    0.000 _sputils.py:56(upcast_char)
       20    0.000    0.000    0.000    0.000 breguet_range.py:65(compute)
     2096    0.000    0.000    0.000    0.000 group.py:1649(<dictcomp>)
      216    0.000    0.000    0.000    0.000 group.py:618(<listcomp>)
      236    0.000    0.000    0.058    0.000 solver.py:917(_setup_solvers)
        4    0.000    0.000    0.000    0.000 arraysetops.py:524(in1d)
       20    0.000    0.000    0.011    0.001 aerostruct_groups.py:106(setup)
       66    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
       80    0.000    0.000    0.000    0.000 system.py:4709(_set_complex_step_mode)
     2417    0.000    0.000    0.000    0.000 fromnumeric.py:2974(_prod_dispatcher)
       20    0.000    0.000    0.006    0.000 moment_coefficient.py:44(setup)
      254    0.000    0.000    0.068    0.000 configinfo.py:102(_update_modified_systems)
       80    0.000    0.000    0.000    0.000 default_vector.py:493(isub)
      177    0.000    0.000    0.000    0.000 name_maps.py:162(name2abs_names)
      231    0.000    0.000    0.000    0.000 _parser.py:222(__init__)
       20    0.000    0.000    0.011    0.001 center_of_gravity.py:47(setup)
        1    0.000    0.000    0.000    0.000 transcription_base.py:468(_get_constraint_kwargs)
       20    0.000    0.000    0.009    0.000 total_loads.py:33(setup)
      791    0.000    0.000    0.001    0.000 explicitcomponent.py:170(_setup_jacobians)
       64    0.000    0.000    0.000    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 local_stiff.py:58(compute)
        1    0.000    0.000    0.006    0.006 total_jac.py:101(__init__)
      140    0.000    0.000    0.001    0.000 vector_algebra.py:4(get_array_indices)
       28    0.000    0.000    0.001    0.000 __init__.py:380(<genexpr>)
      123    0.000    0.000    0.001    0.000 indexer.py:147(indexed_src_shape)
       70    0.000    0.000    0.000    0.000 indexer.py:1137(__init__)
      463    0.000    0.000    0.000    0.000 enum.py:1094(__new__)
      194    0.000    0.000    0.040    0.000 __init__.py:585(__init__)
        2    0.000    0.000    0.007    0.003 utils.py:138(setup)
       20    0.000    0.000    0.000    0.000 coeffs.py:47(compute)
      420    0.000    0.000    0.001    0.000 indexer.py:348(copy)
      120    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
      109    0.000    0.000    0.000    0.000 default_vector.py:87(_get_data)
        9    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
